x,y,amb,gmb,amb_nan,gmb_nan
150000.0,1700000.0,0.005181811,0.02121875,False,False
200000.0,1700000.0,0.012711643,0.0192,False,False
250000.0,1700000.0,0.015371507,0.01583125,False,False
300000.0,1700000.0,0.014302338,0.011443749999999999,False,False
350000.0,1700000.0,0.017034171,0.006843750000000001,False,False
400000.0,1700000.0,0.01797878,0.003156250000000001,False,False
450000.0,1700000.0,0.019023277,0.0014750000000000006,False,False
500000.0,1700000.0,0.02091876,0.002456250000000001,False,False
550000.0,1700000.0,0.022165708,0.006075000000000001,False,False
600000.0,1700000.0,0.023454307,0.01159375,False,False
650000.0,1700000.0,0.029126026,0.01775625,False,False
700000.0,1700000.0,0.029766131,0.0232,False,False
750000.0,1700000.0,0.014981133,0.02689375,False,False
800000.0,1700000.0,0.029735303,0.028456250000000002,False,False
850000.0,1700000.0,0.084066674,0.028243749999999998,False,False
900000.0,1700000.0,0.05773981,0.027200000000000002,False,False
950000.0,1700000.0,0.037143104,0.026450000000000005,False,False
1000000.0,1700000.0,0.04063982,0.026943750000000002,False,False
1050000.0,1700000.0,0.038233012,0.02910625,False,False
1100000.0,1700000.0,0.036799468,0.03278125,False,False
1150000.0,1700000.0,0.028436923,0.03735,False,False
1200000.0,1700000.0,0.027711527,0.04201875,False,False
1250000.0,1700000.0,0.065149434,0.04613125,False,False
1300000.0,1700000.0,0.1676986,0.049425,False,False
1350000.0,1700000.0,0.28981993,0.05205,False,False
1400000.0,1700000.0,0.041135754,0.05443125,False,False
1450000.0,1700000.0,0.015541439,0.05706875,False,False
1500000.0,1700000.0,0.039612766,0.060268749999999996,False,False
1550000.0,1700000.0,0.074528426,0.06401875000000001,False,False
1600000.0,1700000.0,0.06905308,0.0680125,False,False
1650000.0,1700000.0,0.11968326,0.07178125,False,False
1700000.0,1700000.0,0.15989508,0.07491875,False,False
1750000.0,1700000.0,0.12674859,0.0772375,False,False
1800000.0,1700000.0,0.1823922,0.07881250000000001,False,False
1850000.0,1700000.0,,,True,True
1900000.0,1700000.0,,,True,True
1950000.0,1700000.0,,,True,True
2000000.0,1700000.0,,,True,True
2050000.0,1700000.0,,,True,True
2100000.0,1700000.0,,,True,True
2150000.0,1700000.0,,,True,True
2200000.0,1700000.0,,,True,True
2250000.0,1700000.0,,,True,True
2300000.0,1700000.0,,,True,True
2350000.0,1700000.0,,,True,True
2400000.0,1700000.0,,,True,True
2450000.0,1700000.0,,,True,True
2500000.0,1700000.0,,,True,True
2550000.0,1700000.0,,,True,True
2600000.0,1700000.0,,,True,True
2650000.0,1700000.0,,,True,True
2700000.0,1700000.0,,,True,True
2750000.0,1700000.0,,,True,True
2800000.0,1700000.0,,,True,True
2850000.0,1700000.0,,,True,True
2900000.0,1700000.0,,,True,True
-2900000.0,1750000.0,,,True,True
-2850000.0,1750000.0,,,True,True
-2800000.0,1750000.0,,,True,True
-2750000.0,1750000.0,,,True,True
-2700000.0,1750000.0,,,True,True
-2650000.0,1750000.0,,,True,True
-2600000.0,1750000.0,,,True,True
-2550000.0,1750000.0,,,True,True
-2500000.0,1750000.0,,,True,True
-2450000.0,1750000.0,,,True,True
-2400000.0,1750000.0,,,True,True
-2350000.0,1750000.0,,,True,True
-2300000.0,1750000.0,,,True,True
-2250000.0,1750000.0,,,True,True
-2200000.0,1750000.0,,,True,True
-2150000.0,1750000.0,,,True,True
-2100000.0,1750000.0,,,True,True
-2050000.0,1750000.0,,,True,True
-2000000.0,1750000.0,,,True,True
-1950000.0,1750000.0,,,True,True
-1900000.0,1750000.0,,,True,True
-1850000.0,1750000.0,,,True,True
-1800000.0,1750000.0,,,True,True
-1750000.0,1750000.0,,,True,True
-1700000.0,1750000.0,,,True,True
-1650000.0,1750000.0,,,True,True
-1600000.0,1750000.0,,,True,True
-1550000.0,1750000.0,,,True,True
-1500000.0,1750000.0,,,True,True
-1450000.0,1750000.0,,,True,True
-1400000.0,1750000.0,,,True,True
-1350000.0,1750000.0,,,True,True
-1300000.0,1750000.0,,,True,True
-1250000.0,1750000.0,,,True,True
-1200000.0,1750000.0,,,True,True
-1150000.0,1750000.0,,,True,True
-1100000.0,1750000.0,,,True,True
-1050000.0,1750000.0,,,True,True
-1000000.0,1750000.0,,,True,True
-950000.0,1750000.0,,,True,True
-900000.0,1750000.0,,,True,True
-850000.0,1750000.0,,,True,True
-800000.0,1750000.0,,,True,True
-750000.0,1750000.0,,,True,True
-700000.0,1750000.0,,,True,True
-650000.0,1750000.0,,,True,True
-600000.0,1750000.0,,,True,True
-550000.0,1750000.0,,,True,True
-500000.0,1750000.0,0.0747435,0.030506250000000002,False,False
-450000.0,1750000.0,0.12072525,0.0223625,False,False
-400000.0,1750000.0,0.050201964,0.018075,False,False
-350000.0,1750000.0,0.023520822,0.017018750000000003,False,False
-300000.0,1750000.0,0.002175463,0.01808125,False,False
-250000.0,1750000.0,-0.010171691,0.02003125,False,False
-200000.0,1750000.0,0.002381886,0.021875000000000002,False,False
-150000.0,1750000.0,0.013650661,0.023068750000000002,False,False
-100000.0,1750000.0,0.016261026,0.02355,False,False
-50000.0,1750000.0,0.019173585,0.02360625,False,False
0.0,1750000.0,0.025431775,0.0235625,False,False
50000.0,1750000.0,0.02217252,0.023587499999999997,False,False
100000.0,1750000.0,0.0076249857,0.023525,False,False
150000.0,1750000.0,0.0053990157,0.022975000000000002,False,False
200000.0,1750000.0,0.011920615,0.021456249999999996,False,False
250000.0,1750000.0,0.015138734,0.01871875,False,False
300000.0,1750000.0,0.018820262,0.01491875,False,False
350000.0,1750000.0,0.018679641,0.0107125,False,False
400000.0,1750000.0,0.020829994,0.007056250000000001,False,False
450000.0,1750000.0,0.021846024,0.004974999999999999,False,False
500000.0,1750000.0,0.027254608,0.005143750000000001,False,False
550000.0,1750000.0,0.030578887,0.007687499999999999,False,False
600000.0,1750000.0,0.032817468,0.012106249999999999,False,False
650000.0,1750000.0,0.04297881,0.017425,False,False
700000.0,1750000.0,0.022816129,0.02255625,False,False
750000.0,1750000.0,0.01062996,0.026625,False,False
800000.0,1750000.0,0.037611563,0.02925625,False,False
850000.0,1750000.0,0.089050665,0.030693750000000002,False,False
900000.0,1750000.0,0.029557219,0.031593750000000004,False,False
950000.0,1750000.0,0.044110812,0.03279375,False,False
1000000.0,1750000.0,0.044505626,0.03495,False,False
1050000.0,1750000.0,0.043543287,0.03834375,False,False
1100000.0,1750000.0,0.04154308,0.04275625,False,False
1150000.0,1750000.0,0.034220137,0.04764375,False,False
1200000.0,1750000.0,0.03693798,0.052387500000000004,False,False
1250000.0,1750000.0,0.08301964,0.05651250000000001,False,False
1300000.0,1750000.0,0.1881483,0.059875000000000005,False,False
1350000.0,1750000.0,0.18135421,0.0626625,False,False
1400000.0,1750000.0,,,True,True
1450000.0,1750000.0,,0.068125,True,False
1500000.0,1750000.0,0.06872059,0.07135625000000001,False,False
1550000.0,1750000.0,0.08379664,0.07488750000000001,False,False
1600000.0,1750000.0,0.10398381,0.07834375,False,False
1650000.0,1750000.0,0.14679365,0.08128125,False,False
1700000.0,1750000.0,,,True,True
1750000.0,1750000.0,,,True,True
1800000.0,1750000.0,,,True,True
1850000.0,1750000.0,,,True,True
1900000.0,1750000.0,,,True,True
1950000.0,1750000.0,,,True,True
2000000.0,1750000.0,,,True,True
2050000.0,1750000.0,,,True,True
2100000.0,1750000.0,,,True,True
2150000.0,1750000.0,,,True,True
2200000.0,1750000.0,,,True,True
2250000.0,1750000.0,,,True,True
2300000.0,1750000.0,,,True,True
2350000.0,1750000.0,,,True,True
2400000.0,1750000.0,,,True,True
2450000.0,1750000.0,,,True,True
2500000.0,1750000.0,,,True,True
2550000.0,1750000.0,,,True,True
2600000.0,1750000.0,,,True,True
2650000.0,1750000.0,,,True,True
2700000.0,1750000.0,,,True,True
2750000.0,1750000.0,,,True,True
2800000.0,1750000.0,,,True,True
2850000.0,1750000.0,,,True,True
2900000.0,1750000.0,,,True,True
-2900000.0,1800000.0,,,True,True
-2850000.0,1800000.0,,,True,True
-2800000.0,1800000.0,,,True,True
-2750000.0,1800000.0,,,True,True
-2700000.0,1800000.0,,,True,True
-2650000.0,1800000.0,,,True,True
-2600000.0,1800000.0,,,True,True
-2550000.0,1800000.0,,,True,True
-2500000.0,1800000.0,,,True,True
-2450000.0,1800000.0,,,True,True
-2400000.0,1800000.0,,,True,True
-2350000.0,1800000.0,,,True,True
-2300000.0,1800000.0,,,True,True
-2250000.0,1800000.0,,,True,True
-2200000.0,1800000.0,,,True,True
-2150000.0,1800000.0,,,True,True
-2100000.0,1800000.0,,,True,True
-2050000.0,1800000.0,,,True,True
-2000000.0,1800000.0,,,True,True
-1950000.0,1800000.0,,,True,True
-1900000.0,1800000.0,,,True,True
-1850000.0,1800000.0,,,True,True
-1800000.0,1800000.0,,,True,True
-1750000.0,1800000.0,,,True,True
-1700000.0,1800000.0,,,True,True
-1650000.0,1800000.0,,,True,True
-1600000.0,1800000.0,,,True,True
-1550000.0,1800000.0,,,True,True
-1500000.0,1800000.0,,,True,True
-1450000.0,1800000.0,,,True,True
-1400000.0,1800000.0,,,True,True
-1350000.0,1800000.0,,,True,True
-1300000.0,1800000.0,,,True,True
-1250000.0,1800000.0,,,True,True
-1200000.0,1800000.0,,,True,True
-1150000.0,1800000.0,,,True,True
-1100000.0,1800000.0,,,True,True
-1050000.0,1800000.0,,,True,True
-1000000.0,1800000.0,,,True,True
-950000.0,1800000.0,,,True,True
-900000.0,1800000.0,,,True,True
-850000.0,1800000.0,,,True,True
-800000.0,1800000.0,,,True,True
-750000.0,1800000.0,,,True,True
-700000.0,1800000.0,,,True,True
-650000.0,1800000.0,,,True,True
-600000.0,1800000.0,,,True,True
-550000.0,1800000.0,,,True,True
-500000.0,1800000.0,,,True,True
-450000.0,1800000.0,0.10894908,0.01849375,False,False
-400000.0,1800000.0,0.05408481,0.01614375,False,False
-350000.0,1800000.0,0.005684492,0.016925000000000003,False,False
-300000.0,1800000.0,-0.015195315,0.01955625,False,False
-250000.0,1800000.0,-0.0127633335,0.022693750000000002,False,False
-200000.0,1800000.0,0.0022023316,0.025268749999999996,False,False
-150000.0,1800000.0,0.026195595,0.026737499999999997,False,False
-100000.0,1800000.0,0.039680928,0.02709375,False,False
-50000.0,1800000.0,0.03933154,0.026725000000000002,False,False
0.0,1800000.0,0.030718062,0.0261125,False,False
50000.0,1800000.0,0.014280194,0.0255875,False,False
100000.0,1800000.0,-0.0020583412,0.025143750000000003,False,False
150000.0,1800000.0,0.0032320088,0.0244875,False,False
200000.0,1800000.0,0.0071174596,0.02318125,False,False
250000.0,1800000.0,0.019892827,0.020925000000000003,False,False
300000.0,1800000.0,0.025023289,0.017750000000000002,False,False
350000.0,1800000.0,0.020895395,0.014106249999999999,False,False
400000.0,1800000.0,0.023433859,0.01076875,False,False
450000.0,1800000.0,0.03224866,0.0086,False,False
500000.0,1800000.0,0.041414022,0.00825625,False,False
550000.0,1800000.0,0.03920896,0.009949999999999999,False,False
600000.0,1800000.0,0.04830572,0.01340625,False,False
650000.0,1800000.0,0.06394956,0.01794375,False,False
700000.0,1800000.0,0.020728381,0.02274375,False,False
750000.0,1800000.0,0.018642416,0.02714375,False,False
800000.0,1800000.0,0.08199522,0.0308125,False,False
850000.0,1800000.0,0.09785164,0.0338625,False,False
900000.0,1800000.0,0.043482862,0.0367125,False,False
950000.0,1800000.0,0.02930351,0.03989375,False,False
1000000.0,1800000.0,0.032824215,0.04378125,False,False
1050000.0,1800000.0,0.04346461,0.048424999999999996,False,False
1100000.0,1800000.0,0.041307908,0.053575000000000005,False,False
1150000.0,1800000.0,0.020107005,0.05874375,False,False
1200000.0,1800000.0,0.052758213,0.06345,False,False
1250000.0,1800000.0,0.17054272,0.0674,False,False
1300000.0,1800000.0,0.27344632,0.07058750000000001,False,False
1350000.0,1800000.0,,,True,True
1400000.0,1800000.0,,,True,True
1450000.0,1800000.0,,,True,True
1500000.0,1800000.0,,,True,True
1550000.0,1800000.0,,,True,True
1600000.0,1800000.0,,,True,True
1650000.0,1800000.0,,,True,True
1700000.0,1800000.0,,,True,True
1750000.0,1800000.0,,,True,True
1800000.0,1800000.0,,,True,True
1850000.0,1800000.0,,,True,True
1900000.0,1800000.0,,,True,True
1950000.0,1800000.0,,,True,True
2000000.0,1800000.0,,,True,True
2050000.0,1800000.0,,,True,True
2100000.0,1800000.0,,,True,True
2150000.0,1800000.0,,,True,True
2200000.0,1800000.0,,,True,True
2250000.0,1800000.0,,,True,True
2300000.0,1800000.0,,,True,True
2350000.0,1800000.0,,,True,True
2400000.0,1800000.0,,,True,True
2450000.0,1800000.0,,,True,True
2500000.0,1800000.0,,,True,True
2550000.0,1800000.0,,,True,True
2600000.0,1800000.0,,,True,True
2650000.0,1800000.0,,,True,True
2700000.0,1800000.0,,,True,True
2750000.0,1800000.0,,,True,True
2800000.0,1800000.0,,,True,True
2850000.0,1800000.0,,,True,True
2900000.0,1800000.0,,,True,True
-2900000.0,1850000.0,,,True,True
-2850000.0,1850000.0,,,True,True
-2800000.0,1850000.0,,,True,True
-2750000.0,1850000.0,,,True,True
-2700000.0,1850000.0,,,True,True
-2650000.0,1850000.0,,,True,True
-2600000.0,1850000.0,,,True,True
-2550000.0,1850000.0,,,True,True
-2500000.0,1850000.0,,,True,True
-2450000.0,1850000.0,,,True,True
-2400000.0,1850000.0,,,True,True
-2350000.0,1850000.0,,,True,True
-2300000.0,1850000.0,,,True,True
-2250000.0,1850000.0,,,True,True
-2200000.0,1850000.0,,,True,True
-2150000.0,1850000.0,,,True,True
-2100000.0,1850000.0,,,True,True
-2050000.0,1850000.0,,,True,True
-2000000.0,1850000.0,,,True,True
-1950000.0,1850000.0,,,True,True
-1900000.0,1850000.0,,,True,True
-1850000.0,1850000.0,,,True,True
-1800000.0,1850000.0,,,True,True
-1750000.0,1850000.0,,,True,True
-1700000.0,1850000.0,,,True,True
-1650000.0,1850000.0,,,True,True
-1600000.0,1850000.0,,,True,True
-1550000.0,1850000.0,,,True,True
-1500000.0,1850000.0,,,True,True
-1450000.0,1850000.0,,,True,True
-1400000.0,1850000.0,,,True,True
-1350000.0,1850000.0,,,True,True
-1300000.0,1850000.0,,,True,True
-1250000.0,1850000.0,,,True,True
-1200000.0,1850000.0,,,True,True
-1150000.0,1850000.0,,,True,True
-1100000.0,1850000.0,,,True,True
-1050000.0,1850000.0,,,True,True
-1000000.0,1850000.0,,,True,True
-950000.0,1850000.0,,,True,True
-900000.0,1850000.0,,,True,True
-850000.0,1850000.0,,,True,True
-800000.0,1850000.0,,,True,True
-750000.0,1850000.0,,,True,True
-700000.0,1850000.0,,,True,True
-650000.0,1850000.0,,,True,True
-600000.0,1850000.0,,,True,True
-550000.0,1850000.0,,,True,True
-500000.0,1850000.0,,,True,True
-450000.0,1850000.0,,,True,True
-400000.0,1850000.0,-0.008228638,0.01648125,False,False
-350000.0,1850000.0,-0.016910644,0.019412500000000003,False,False
-300000.0,1850000.0,-0.022467623,0.02384375,False,False
-250000.0,1850000.0,-0.011650004,0.0283125,False,False
-200000.0,1850000.0,0.018072508,0.03168125,False,False
-150000.0,1850000.0,0.05884771,0.033375,False,False
-100000.0,1850000.0,0.07901374,0.0334375,False,False
-50000.0,1850000.0,0.08285315,0.03234375,False,False
0.0,1850000.0,0.040570397,0.030725000000000002,False,False
50000.0,1850000.0,0.0058161104,0.0291,False,False
100000.0,1850000.0,-0.0052418383,0.027674999999999998,False,False
150000.0,1850000.0,0.004401927,0.0263125,False,False
200000.0,1850000.0,0.008752734,0.024693749999999997,False,False
250000.0,1850000.0,0.033392254,0.02254375,False,False
300000.0,1850000.0,0.03128328,0.01978125,False,False
350000.0,1850000.0,0.025541754,0.0167,False,False
400000.0,1850000.0,0.033119407,0.0138375,False,False
450000.0,1850000.0,0.04794384,0.0118625,False,False
500000.0,1850000.0,0.048848204,0.01135625,False,False
550000.0,1850000.0,0.048432942,0.012549999999999999,False,False
600000.0,1850000.0,0.07930218,0.01535,False,False
650000.0,1850000.0,0.0672008,0.019325,False,False
700000.0,1850000.0,0.037532873,0.023912500000000003,False,False
750000.0,1850000.0,0.052077603,0.0286375,False,False
800000.0,1850000.0,0.10421631,0.03325625,False,False
850000.0,1850000.0,0.15174457,0.037775,False,False
900000.0,1850000.0,0.04203425,0.04240625,False,False
950000.0,1850000.0,0.003826856,0.047387500000000006,False,False
1000000.0,1850000.0,0.0059389155,0.052831249999999996,False,False
1050000.0,1850000.0,0.05073451,0.0586,False,False
1100000.0,1850000.0,0.039543383,0.064375,False,False
1150000.0,1850000.0,0.011995502,0.06973125000000001,False,False
1200000.0,1850000.0,0.0014295776,0.07430000000000002,False,False
1250000.0,1850000.0,0.19840705,0.0779625,False,False
1300000.0,1850000.0,0.31686023,0.08081875,False,False
1350000.0,1850000.0,,,True,True
1400000.0,1850000.0,,,True,True
1450000.0,1850000.0,,,True,True
1500000.0,1850000.0,,,True,True
1550000.0,1850000.0,,,True,True
1600000.0,1850000.0,,,True,True
1650000.0,1850000.0,,,True,True
1700000.0,1850000.0,,,True,True
1750000.0,1850000.0,,,True,True
1800000.0,1850000.0,,,True,True
1850000.0,1850000.0,,,True,True
1900000.0,1850000.0,,,True,True
1950000.0,1850000.0,,,True,True
2000000.0,1850000.0,,,True,True
2050000.0,1850000.0,,,True,True
2100000.0,1850000.0,,,True,True
2150000.0,1850000.0,,,True,True
2200000.0,1850000.0,,,True,True
2250000.0,1850000.0,,,True,True
2300000.0,1850000.0,,,True,True
2350000.0,1850000.0,,,True,True
2400000.0,1850000.0,,,True,True
2450000.0,1850000.0,,,True,True
2500000.0,1850000.0,,,True,True
2550000.0,1850000.0,,,True,True
2600000.0,1850000.0,,,True,True
2650000.0,1850000.0,,,True,True
2700000.0,1850000.0,,,True,True
2750000.0,1850000.0,,,True,True
2800000.0,1850000.0,,,True,True
2850000.0,1850000.0,,,True,True
2900000.0,1850000.0,,,True,True
-2900000.0,1900000.0,,,True,True
-2850000.0,1900000.0,,,True,True
-2800000.0,1900000.0,,,True,True
-2750000.0,1900000.0,,,True,True
-2700000.0,1900000.0,,,True,True
-2650000.0,1900000.0,,,True,True
-2600000.0,1900000.0,,,True,True
-2550000.0,1900000.0,,,True,True
-2500000.0,1900000.0,,,True,True
-2450000.0,1900000.0,,,True,True
-2400000.0,1900000.0,,,True,True
-2350000.0,1900000.0,,,True,True
-2300000.0,1900000.0,,,True,True
-2250000.0,1900000.0,,,True,True
-2200000.0,1900000.0,,,True,True
-2150000.0,1900000.0,,,True,True
-2100000.0,1900000.0,,,True,True
-2050000.0,1900000.0,,,True,True
-2000000.0,1900000.0,,,True,True
-1950000.0,1900000.0,,,True,True
-1900000.0,1900000.0,,,True,True
-1850000.0,1900000.0,,,True,True
-1800000.0,1900000.0,,,True,True
-1750000.0,1900000.0,,,True,True
-1700000.0,1900000.0,,,True,True
-1650000.0,1900000.0,,,True,True
-1600000.0,1900000.0,,,True,True
-1550000.0,1900000.0,,,True,True
-1500000.0,1900000.0,,,True,True
-1450000.0,1900000.0,,,True,True
-1400000.0,1900000.0,,,True,True
-1350000.0,1900000.0,,,True,True
-1300000.0,1900000.0,,,True,True
-1250000.0,1900000.0,,,True,True
-1200000.0,1900000.0,,,True,True
-1150000.0,1900000.0,,,True,True
-1100000.0,1900000.0,,,True,True
-1050000.0,1900000.0,,,True,True
-1000000.0,1900000.0,,,True,True
-950000.0,1900000.0,,,True,True
-900000.0,1900000.0,,,True,True
-850000.0,1900000.0,,,True,True
-800000.0,1900000.0,,,True,True
-750000.0,1900000.0,,,True,True
-700000.0,1900000.0,,,True,True
-650000.0,1900000.0,,,True,True
-600000.0,1900000.0,,,True,True
-550000.0,1900000.0,,,True,True
-500000.0,1900000.0,,,True,True
-450000.0,1900000.0,,,True,True
-400000.0,1900000.0,,,True,True
-350000.0,1900000.0,0.008306486,0.025406250000000002,False,False
-300000.0,1900000.0,0.011673515,0.03185625,False,False
-250000.0,1900000.0,-0.009051845,0.03779375,False,False
-200000.0,1900000.0,0.050283432,0.042,False,False
-150000.0,1900000.0,0.07737229,0.043875000000000004,False,False
-100000.0,1900000.0,0.123493664,0.043481250000000006,False,False
-50000.0,1900000.0,0.10709333,0.04136875,False,False
0.0,1900000.0,0.058011033,0.03830625000000001,False,False
50000.0,1900000.0,0.047639877,0.03501875,False,False
100000.0,1900000.0,0.017184211,0.03194375,False,False
150000.0,1900000.0,0.01628521,0.02918125,False,False
200000.0,1900000.0,0.033646613,0.0266,False,False
250000.0,1900000.0,0.050369438,0.02396875,False,False
300000.0,1900000.0,0.0392748,0.0212125,False,False
350000.0,1900000.0,0.031407606,0.01845,False,False
400000.0,1900000.0,0.040708385,0.01603125,False,False
450000.0,1900000.0,0.07090551,0.01441875,False,False
500000.0,1900000.0,0.053741857,0.0140375,False,False
550000.0,1900000.0,0.04653551,0.015125,False,False
600000.0,1900000.0,0.086415164,0.01764375,False,False
650000.0,1900000.0,0.085044794,0.0213625,False,False
700000.0,1900000.0,0.049492206,0.02594375,False,False
750000.0,1900000.0,0.04886927,0.0310625,False,False
800000.0,1900000.0,0.058985453,0.0365375,False,False
850000.0,1900000.0,0.108487844,0.04231875,False,False
900000.0,1900000.0,,,True,True
950000.0,1900000.0,,,True,True
1000000.0,1900000.0,,,True,True
1050000.0,1900000.0,,,True,True
1100000.0,1900000.0,,,True,True
1150000.0,1900000.0,,,True,True
1200000.0,1900000.0,,,True,True
1250000.0,1900000.0,0.10704299,0.08755625,False,False
1300000.0,1900000.0,,0.09003125000000001,True,False
1350000.0,1900000.0,,,True,True
1400000.0,1900000.0,,,True,True
1450000.0,1900000.0,,,True,True
1500000.0,1900000.0,,,True,True
1550000.0,1900000.0,,,True,True
1600000.0,1900000.0,,,True,True
1650000.0,1900000.0,,,True,True
1700000.0,1900000.0,,,True,True
1750000.0,1900000.0,,,True,True
1800000.0,1900000.0,,,True,True
1850000.0,1900000.0,,,True,True
1900000.0,1900000.0,,,True,True
1950000.0,1900000.0,,,True,True
2000000.0,1900000.0,,,True,True
2050000.0,1900000.0,,,True,True
2100000.0,1900000.0,,,True,True
2150000.0,1900000.0,,,True,True
2200000.0,1900000.0,,,True,True
2250000.0,1900000.0,,,True,True
2300000.0,1900000.0,,,True,True
2350000.0,1900000.0,,,True,True
2400000.0,1900000.0,,,True,True
2450000.0,1900000.0,,,True,True
2500000.0,1900000.0,,,True,True
2550000.0,1900000.0,,,True,True
2600000.0,1900000.0,,,True,True
2650000.0,1900000.0,,,True,True
2700000.0,1900000.0,,,True,True
2750000.0,1900000.0,,,True,True
2800000.0,1900000.0,,,True,True
2850000.0,1900000.0,,,True,True
2900000.0,1900000.0,,,True,True
-2900000.0,1950000.0,,,True,True
-2850000.0,1950000.0,,,True,True
-2800000.0,1950000.0,,,True,True
-2750000.0,1950000.0,,,True,True
-2700000.0,1950000.0,,,True,True
-2650000.0,1950000.0,,,True,True
-2600000.0,1950000.0,,,True,True
-2550000.0,1950000.0,,,True,True
-2500000.0,1950000.0,,,True,True
-2450000.0,1950000.0,,,True,True
-2400000.0,1950000.0,,,True,True
-2350000.0,1950000.0,,,True,True
-2300000.0,1950000.0,,,True,True
-2250000.0,1950000.0,,,True,True
-2200000.0,1950000.0,,,True,True
-2150000.0,1950000.0,,,True,True
-2100000.0,1950000.0,,,True,True
-2050000.0,1950000.0,,,True,True
-2000000.0,1950000.0,,,True,True
-1950000.0,1950000.0,,,True,True
-1900000.0,1950000.0,,,True,True
-1850000.0,1950000.0,,,True,True
-1800000.0,1950000.0,,,True,True
-1750000.0,1950000.0,,,True,True
-1700000.0,1950000.0,,,True,True
-1650000.0,1950000.0,,,True,True
-1600000.0,1950000.0,,,True,True
-1550000.0,1950000.0,,,True,True
-1500000.0,1950000.0,,,True,True
-1450000.0,1950000.0,,,True,True
-1400000.0,1950000.0,,,True,True
-1350000.0,1950000.0,,,True,True
-1300000.0,1950000.0,,,True,True
-1250000.0,1950000.0,,,True,True
-1200000.0,1950000.0,,,True,True
-1150000.0,1950000.0,,,True,True
-1100000.0,1950000.0,,,True,True
-1050000.0,1950000.0,,,True,True
-1000000.0,1950000.0,,,True,True
-950000.0,1950000.0,,,True,True
-900000.0,1950000.0,,,True,True
-850000.0,1950000.0,,,True,True
-800000.0,1950000.0,,,True,True
-750000.0,1950000.0,,,True,True
-700000.0,1950000.0,,,True,True
-650000.0,1950000.0,,,True,True
-600000.0,1950000.0,,,True,True
-550000.0,1950000.0,,,True,True
-500000.0,1950000.0,,,True,True
-450000.0,1950000.0,,,True,True
-400000.0,1950000.0,,0.0272,True,False
-350000.0,1950000.0,0.11195576,0.0352875,False,False
-300000.0,1950000.0,0.060219787,0.043937500000000004,False,False
-250000.0,1950000.0,0.004502951,0.05145,False,False
-200000.0,1950000.0,0.082806565,0.056543750000000004,False,False
-150000.0,1950000.0,0.12792742,0.05858125,False,False
-100000.0,1950000.0,0.13316913,0.0576125,False,False
-50000.0,1950000.0,0.14268976,0.054262500000000005,False,False
0.0,1950000.0,0.03517787,0.04943125000000001,False,False
50000.0,1950000.0,0.044392206,0.04403125,False,False
100000.0,1950000.0,0.034080304,0.0387375,False,False
150000.0,1950000.0,0.053738073,0.033918750000000004,False,False
200000.0,1950000.0,0.055462066,0.0296625,False,False
250000.0,1950000.0,0.085347265,0.02589375,False,False
300000.0,1950000.0,0.051342234,0.02255625,False,False
350000.0,1950000.0,0.04215361,0.0196875,False,False
400000.0,1950000.0,0.033594277,0.01746875,False,False
450000.0,1950000.0,0.048760075,0.016193750000000003,False,False
500000.0,1950000.0,0.041125022,0.01610625,False,False
550000.0,1950000.0,0.026655454,0.01735,False,False
600000.0,1950000.0,0.09128362,0.019950000000000002,False,False
650000.0,1950000.0,0.106165364,0.02375,False,False
700000.0,1950000.0,0.04321843,0.028568749999999997,False,False
750000.0,1950000.0,0.07391534,0.034181249999999996,False,False
800000.0,1950000.0,0.09066649,0.04045000000000001,False,False
850000.0,1950000.0,0.018611258,0.047281250000000004,False,False
900000.0,1950000.0,,,True,True
950000.0,1950000.0,,,True,True
1000000.0,1950000.0,,,True,True
1050000.0,1950000.0,,,True,True
1100000.0,1950000.0,,,True,True
1150000.0,1950000.0,,,True,True
1200000.0,1950000.0,,,True,True
1250000.0,1950000.0,,0.09581875,True,False
1300000.0,1950000.0,,0.0979375,True,False
1350000.0,1950000.0,,,True,True
1400000.0,1950000.0,,,True,True
1450000.0,1950000.0,,,True,True
1500000.0,1950000.0,,,True,True
1550000.0,1950000.0,,,True,True
1600000.0,1950000.0,,,True,True
1650000.0,1950000.0,,,True,True
1700000.0,1950000.0,,,True,True
1750000.0,1950000.0,,,True,True
1800000.0,1950000.0,,,True,True
1850000.0,1950000.0,,,True,True
1900000.0,1950000.0,,,True,True
1950000.0,1950000.0,,,True,True
2000000.0,1950000.0,,,True,True
2050000.0,1950000.0,,,True,True
2100000.0,1950000.0,,,True,True
2150000.0,1950000.0,,,True,True
2200000.0,1950000.0,,,True,True
2250000.0,1950000.0,,,True,True
2300000.0,1950000.0,,,True,True
2350000.0,1950000.0,,,True,True
2400000.0,1950000.0,,,True,True
2450000.0,1950000.0,,,True,True
2500000.0,1950000.0,,,True,True
2550000.0,1950000.0,,,True,True
2600000.0,1950000.0,,,True,True
2650000.0,1950000.0,,,True,True
2700000.0,1950000.0,,,True,True
2750000.0,1950000.0,,,True,True
2800000.0,1950000.0,,,True,True
2850000.0,1950000.0,,,True,True
2900000.0,1950000.0,,,True,True
-2900000.0,2000000.0,,,True,True
-2850000.0,2000000.0,,,True,True
-2800000.0,2000000.0,,,True,True
-2750000.0,2000000.0,,,True,True
-2700000.0,2000000.0,,,True,True
-2650000.0,2000000.0,,,True,True
-2600000.0,2000000.0,,,True,True
-2550000.0,2000000.0,,,True,True
